features,name,new_price,old_price,rating,url
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-2-tb-hdd-windows-10-home-1808286/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 2 TB HDD/ Windows 10 Home
","3 891,41 zł",,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-2-tb-hdd-windows-10-home-1808286/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-2-tb-hdd-windows-10-home-1808286/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 2 TB HDD/ Windows 10 Home
","3 893,31 zł",,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-2-tb-hdd-windows-10-home-1808286/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-2-tb-hdd-windows-10-home-1808286/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 2 TB HDD/ Windows 10 Home
","3 893,35 zł",,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-2-tb-hdd-windows-10-home-1808286/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-2-tb-hdd-windows-10-home-1808286/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 2 TB HDD/ Windows 10 Home
","3 894,06 zł",,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-2-tb-hdd-windows-10-home-1808286/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-2-tb-hdd-windows-10-home-1808286/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 2 TB HDD/ Windows 10 Home
","3 894,20 zł",,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-2-tb-hdd-windows-10-home-1808286/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-2-tb-hdd-windows-10-home-1808286/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 2 TB HDD/ Windows 10 Home
","3 894,36 zł",,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-2-tb-hdd-windows-10-home-1808286/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-2-tb-hdd-windows-10-home-1808286/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 2 TB HDD/ Windows 10 Home
",3 899 zł,,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-2-tb-hdd-windows-10-home-1808286/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-2-tb-hdd-windows-10-home-1808286/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 2 TB HDD/ Windows 10 Home
","3 900,12 zł",,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-2-tb-hdd-windows-10-home-1808286/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-2-tb-hdd-windows-10-home-1808286/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 2 TB HDD/ Windows 10 Home
","3 903,91 zł",,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-2-tb-hdd-windows-10-home-1808286/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-2-tb-hdd-windows-10-home-1808286/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 2 TB HDD/ Windows 10 Home
","3 904,28 zł",,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-2-tb-hdd-windows-10-home-1808286/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 128 GB SSD/ 1 TB HDD/ Windows 10 Home
","3 906,99 zł",,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 128 GB SSD/ 1 TB HDD/ Windows 10 Home
","3 908,91 zł",,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 128 GB SSD/ 1 TB HDD/ Windows 10 Home
","3 909,68 zł",,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 128 GB SSD/ 1 TB HDD/ Windows 10 Home
","3 910,51 zł",,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 128 GB SSD/ 1 TB HDD/ Windows 10 Home
","3 911,98 zł",,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 128 GB SSD/ 1 TB HDD/ Windows 10 Home
","3 914,20 zł",,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 128 GB SSD/ 1 TB HDD/ Windows 10 Home
","3 914,58 zł",,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 128 GB SSD/ 1 TB HDD/ Windows 10 Home
","3 915,15 zł",,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 128 GB SSD/ 1 TB HDD/ Windows 10 Home
","3 915,39 zł",,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 128 GB SSD/ 1 TB HDD/ Windows 10 Home
","3 915,94 zł",,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 128 GB SSD/ 1 TB HDD/ Windows 10 Home
","3 916,22 zł",,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 128 GB SSD/ 1 TB HDD/ Windows 10 Home
","3 918,88 zł",,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 128 GB SSD/ 1 TB HDD/ Windows 10 Home
","3 920,85 zł",,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 128 GB SSD/ 1 TB HDD/ Windows 10 Home
","3 921,76 zł",,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i5-8400"">
Model procesora:
<b>Intel Core i5-8400</b>
</div>
<div class=""cat-product-feature"" title=""Gigabyte B360M DS3H"">
Model płyty:
<b>Gigabyte B360M DS3H</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""8 GB"">
Wielkość pamięci RAM:
<b>8 GB</b>
</div>
<a href=""/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3460 8 GB RAM/ 128 GB SSD/ 1 TB HDD/ Windows 10 Home
","3 923,97 zł",,,https:/www.morele.net/komputer-morele-elite-h3460-8-gb-ram-128-gb-ssd-1-tb-hdd-windows-10-home-1808300/
